mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,params,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.25187253952026367,0.013587664131358089,0.03022933006286621,0.0010980423160237812,0.1,{'model__alpha': 0.1},0.795264216057123,0.7912007706021832,0.7957946336334497,0.7940865400975853,0.002052004692451449,1,-0.047362897599361485,-0.04782322055118145,-0.04751927938019225,-0.0475684658435784,0.0001911173917227981,1,-0.06189221975985315,-0.062454162443077686,-0.062007251047679554,-0.062117877750203464,0.00024238206106734714,1
0.24155338605244955,0.003260811584201291,0.029473304748535156,0.00048189937169618765,1.0,{'model__alpha': 1.0},0.7952634284812095,0.7912011716270688,0.7957949302148238,0.7940865101077007,0.0020517483819205025,2,-0.047363082695743235,-0.04782325738628524,-0.04751948535865292,-0.04756860848022713,0.00019104972696264865,2,-0.061892338802977176,-0.06245410246755611,-0.06200720601898435,-0.06211788242983921,0.00024232423822924195,2
0.23683722813924155,0.00048549275948263647,0.029243866602579754,0.0007160659633826541,10.0,{'model__alpha': 10.0},0.7952520400037586,0.7912015521224535,0.7957942141890817,0.7940826021050981,0.0020491990246076465,3,-0.047365357187306945,-0.047824124717980754,-0.04752182414095781,-0.047570435348748503,0.00019041918485679336,3,-0.061894060160568365,-0.06245404556228334,-0.062007314730087464,-0.06211847348431306,0.00024174795968006155,3
