mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,params,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
1.6853811740875244,0.024624469942872443,0.07245596249898274,0.0012550293060474913,0.05,6,"{'model__learning_rate': 0.05, 'model__max_depth': 6}",0.8301734039030064,0.829991065795898,0.826866765380973,0.8290104116932925,0.0015176135719316133,1,-0.05113540430779955,-0.05124744855434528,-0.05157178538842974,-0.05131821275019152,0.0001850455627556221,2,-0.09012160879830323,-0.08973129171050076,-0.09040119565612693,-0.09008469872164364,0.00027472967247901673,1
1.6110561688741047,0.042736018561883624,0.07677316665649414,0.002902811126061223,0.1,6,"{'model__learning_rate': 0.1, 'model__max_depth': 6}",0.828169737670383,0.8275929607097108,0.8248964508178163,0.8268863830659701,0.0014266605949494573,2,-0.05090404909658197,-0.05096566275138114,-0.05126138468731842,-0.05104369884509385,0.00015596881107707522,1,-0.09065169104624875,-0.090361939552996,-0.09091413845698512,-0.09064258968540995,0.00022552610117757354,2
1.2866039276123047,0.06641504411590865,0.06834030151367188,0.0035139248387519727,0.1,4,"{'model__learning_rate': 0.1, 'model__max_depth': 4}",0.827589787242416,0.8268588447003242,0.8243372942195057,0.8262619753874153,0.0013932856726791053,3,-0.05284020964445389,-0.053003193653839,-0.05335179684273578,-0.05306506671367622,0.0002133878659650739,3,-0.09080454305365643,-0.09055411755569019,-0.09105918041179702,-0.09080594700704787,0.00020619343744574713,3
1.222630262374878,0.07991119887595118,0.06746792793273926,0.0009609872062636084,0.05,4,"{'model__learning_rate': 0.05, 'model__max_depth': 4}",0.8181957485246252,0.8186486245383578,0.8144032693460707,0.8170825474696847,0.0019035357660085492,4,-0.056299214080184394,-0.055859555280849106,-0.05675084520038254,-0.05630320485380535,0.0003638785281482894,4,-0.09324554698239075,-0.09267625463561721,-0.09359854850983165,-0.0931734500426132,0.00037996050158521855,4
