mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,params,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.2783495585123698,0.002859169401544552,0.03317801157633463,0.0005792388197770966,0.1,{'model__alpha': 0.1},0.6231693527410344,0.6182231129140756,0.6164240444122893,0.6192721700224664,0.002851921776037861,1,-0.09246852002821147,-0.09286307229781994,-0.09296853434274098,-0.09276670888959081,0.00021520224366512438,2,-0.13424533146989126,-0.1344661168808205,-0.13455803640981284,-0.13442316158684153,0.00013122490318394708,1
0.27063965797424316,0.0026290390087225016,0.03244630495707194,0.0003417124298289674,1.0,{'model__alpha': 1.0},0.6231461726613322,0.6182077753135408,0.6164475706432944,0.6192671728727225,0.0028354376076501556,2,-0.09247009468531209,-0.09286163926611578,-0.092960805604716,-0.09276417985204795,0.0002118538091049099,1,-0.13424946034005178,-0.13446881789146659,-0.13455390985815613,-0.13442406269655818,0.00012825663822186282,2
0.28002627690633136,0.0058729227586430685,0.033662875493367515,0.001098961991463742,10.0,{'model__alpha': 10.0},0.6226199176224777,0.6177653094345326,0.6162629850122677,0.618882737356426,0.002712825332030313,3,-0.09253627541940082,-0.09290500760734638,-0.09296555215125105,-0.09280227839266608,0.00018970959699608512,3,-0.13434316352489303,-0.1345467144953744,-0.13458628317793211,-0.13449205373273318,0.00010651335018938547,3
