split_name,ablation_name,model_name,slice_name,slice_value,sample_count,mae,rmse,r2
test,transpiled_only,xgboost_regressor,family,measurement_sensitive,1070,0.06137608046008047,0.0935102339611888,0.8998144677682334
test,transpiled_only,xgboost_regressor,family,mirror_circuit,1111,0.013117629756378119,0.019260657121299034,0.8968514973115149
test,transpiled_only,xgboost_regressor,family,mixed_random,781,0.15350053469899674,0.20265688723706185,0.4419971586909345
test,transpiled_only,xgboost_regressor,family,qaoa_like,1380,0.04545283283012501,0.05947347572293067,0.9175371505175055
test,transpiled_only,xgboost_regressor,family,qft_lite,1142,0.06264736491619184,0.09811807476129038,0.8452183578577614
test,transpiled_only,xgboost_regressor,family,routing_sensitive,1218,0.014922436479668703,0.018926551361008057,0.939386630492802
test,transpiled_only,xgboost_regressor,family,trotter_ising,1378,0.036288158965387604,0.04810895552138931,0.8720624590966953
test,transpiled_only,xgboost_regressor,qubit_count,2,1295,0.01716373804453257,0.028089920352689878,0.5975802502196403
test,transpiled_only,xgboost_regressor,qubit_count,3,2763,0.06054088851916285,0.10019041664620609,0.565398018893651
test,transpiled_only,xgboost_regressor,qubit_count,4,3070,0.05331906091895088,0.09353934448813223,0.713613868576954
test,transpiled_only,xgboost_regressor,qubit_count,5,3090,0.04851661761891109,0.08348389771942558,0.8200580300961017
test,transpiled_only,xgboost_regressor,qubit_count,6,2282,0.05432129835450367,0.09049563165375615,0.8196239296614063
test,transpiled_only,xgboost_regressor,compiler_variant,transpiled,12500,0.05016548672437668,0.08756379421645973,0.8355964880834962
test,transpiled_only,xgboost_regressor,difficulty_bucket,q1,3519,0.04930797927282723,0.09921857044006648,0.6693834100290467
test,transpiled_only,xgboost_regressor,difficulty_bucket,q2,2948,0.05226226492179621,0.0890498397082492,0.8612932870729264
test,transpiled_only,xgboost_regressor,difficulty_bucket,q3,3255,0.04653680725581086,0.07804996185050825,0.8853011434132619
test,transpiled_only,xgboost_regressor,difficulty_bucket,q4,2778,0.053278380268722066,0.08048288583237105,0.8556061740540482
