mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,params,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
49.722317139307656,0.12820837027864623,0.5574155648549398,0.027359123068688842,,2,"{'model__max_depth': None, 'model__min_samples_leaf': 2}",0.8454680395003689,0.8441475851235719,0.8435580112844597,0.8443912119694669,0.0007985685010996396,1,-0.039871135215773644,-0.03988820587901162,-0.039935818371094216,-0.0398983864886265,2.7370437271553975e-05,1,-0.07354160803732451,-0.0735934698800409,-0.07368931867691902,-0.07360813219809481,6.118739489138018e-05,1
53.84035277366638,0.5601127993895066,0.7495261828104655,0.03633021106521029,,1,"{'model__max_depth': None, 'model__min_samples_leaf': 1}",0.8445060080225,0.8433186490932287,0.8423610758358452,0.8433952443171914,0.0008773382633805247,2,-0.040095470728234245,-0.04011073084215427,-0.04017212787684866,-0.04012610981574572,3.313069301989814e-05,2,-0.07377016778437724,-0.07378892202493537,-0.07397067949926815,-0.07384325643619359,9.042642732153966e-05,2
33.315536419550575,0.06250048705626293,0.22211519877115884,0.007775246729621368,12,2,"{'model__max_depth': 12, 'model__min_samples_leaf': 2}",0.8437251917459172,0.8442096486792063,0.8415707245197511,0.8431685216482916,0.001146993571046212,3,-0.041161227145457974,-0.04096547617452084,-0.041348996670409734,-0.04115856666346285,0.00015658288819887046,3,-0.07395515505270488,-0.0735788152235148,-0.07415588035888233,-0.07389661687836734,0.00023919459442786755,3
33.220861514409386,0.053468615069376606,0.2366962432861328,0.00912383782400188,12,1,"{'model__max_depth': 12, 'model__min_samples_leaf': 1}",0.8434651733279115,0.8440278530539311,0.8412282950833674,0.84290710715507,0.0012091207818325988,4,-0.04122590015865796,-0.04103480736905423,-0.04142173119796221,-0.0412274795752248,0.00015796493970017926,4,-0.07401665476090986,-0.07362173317894766,-0.07423597745532924,-0.07395812179839557,0.00025415689188951413,4
24.815066973368328,0.2416711838078894,0.16297284762064615,0.004413932478155039,8,2,"{'model__max_depth': 8, 'model__min_samples_leaf': 2}",0.8056284872735682,0.8054204348661869,0.8004420623090439,0.8038303281495996,0.0023973708523800192,5,-0.049759278861107266,-0.049610958520726944,-0.05026554007374607,-0.04987859248519342,0.0002802333052507768,5,-0.0824784084385565,-0.08223015830928476,-0.08322664360507535,-0.08264507011763887,0.0004235389180367667,5
24.983606179555256,0.15433134682432378,0.17322484652201334,0.0029990507588407355,8,1,"{'model__max_depth': 8, 'model__min_samples_leaf': 1}",0.8055856856211132,0.8054082110658052,0.8003787528451545,0.8037908831773576,0.0024138281293968195,6,-0.04976813709123962,-0.04962350993963655,-0.0502773628253049,-0.04988966995206035,0.00028042655154681914,6,-0.08248748903324339,-0.08223274118394024,-0.08323984432366575,-0.08265335818028313,0.00042755008592835553,6
