split_name,ablation_name,model_name,slice_name,slice_value,sample_count,mae,rmse,r2
validation,both_with_local_features,ridge_regression,overall,overall,25000,0.07533721545478017,0.11155183069828366,0.6498746134739158
validation,both_with_local_features,ridge_regression,family,clean_control,1212,0.09617678618041195,0.13325200504378146,0.3864793705924774
validation,both_with_local_features,ridge_regression,family,decoherence_sensitive,2340,0.09918708443031958,0.14124724852557347,0.704577514841377
validation,both_with_local_features,ridge_regression,family,entanglement_heavy,2554,0.06327390262924319,0.07860709684759326,0.8384654042566299
validation,both_with_local_features,ridge_regression,family,ghz_cat,2690,0.039159459477216815,0.04740969354232723,0.6730543619724061
validation,both_with_local_features,ridge_regression,family,measurement_sensitive,2120,0.11055078220248026,0.16411595751865032,0.5439230613985029
validation,both_with_local_features,ridge_regression,family,mirror_circuit,2176,0.048211585662043685,0.05968394729622407,-0.037296235484763685
validation,both_with_local_features,ridge_regression,family,mixed_random,1568,0.11950675998447088,0.17949608621411794,0.29415436110482707
validation,both_with_local_features,ridge_regression,family,qaoa_like,2762,0.06351505129729006,0.08103352579455156,0.850978236593481
validation,both_with_local_features,ridge_regression,family,qft_lite,2280,0.12498735917789919,0.16683222608845627,0.5043650163076557
validation,both_with_local_features,ridge_regression,family,routing_sensitive,2530,0.0526774661066554,0.06624322139532084,0.2652666937784124
validation,both_with_local_features,ridge_regression,family,trotter_ising,2768,0.05328375811380706,0.06851555775580974,0.7311999384700731
validation,both_with_local_features,ridge_regression,qubit_count,2,2560,0.04410677915631782,0.05450002576864462,-0.7229719381937347
validation,both_with_local_features,ridge_regression,qubit_count,3,5436,0.07083785799716602,0.10538651232642232,0.24122159736303794
validation,both_with_local_features,ridge_regression,qubit_count,4,6254,0.07754427614852584,0.11757299119039528,0.33174897738287557
validation,both_with_local_features,ridge_regression,qubit_count,5,6106,0.07930599315197043,0.12017805030153424,0.47421597021166484
validation,both_with_local_features,ridge_regression,qubit_count,6,4644,0.08962922877646945,0.12143129347628588,0.6114867403820431
validation,both_with_local_features,ridge_regression,compiler_variant,raw,12500,0.05390565832869241,0.06840086648142635,0.7556882383091629
validation,both_with_local_features,ridge_regression,compiler_variant,transpiled,12500,0.09676877258086791,0.1421581630750312,0.5824158630088669
validation,both_with_local_features,ridge_regression,difficulty_bucket,q1,6982,0.07056498591376244,0.11000067215460273,0.3848575692401164
validation,both_with_local_features,ridge_regression,difficulty_bucket,q2,5948,0.09542646524890017,0.1433001300877477,0.46112667150464326
validation,both_with_local_features,ridge_regression,difficulty_bucket,q3,6368,0.06976755704390235,0.09485688601680727,0.7720498267276843
validation,both_with_local_features,ridge_regression,difficulty_bucket,q4,5702,0.06644497302062198,0.09095552565800603,0.8021285319264582
test,both_with_local_features,ridge_regression,overall,overall,25000,0.07415886990116215,0.10896438889180916,0.6524590288800072
test,both_with_local_features,ridge_regression,family,clean_control,1270,0.09009151613332025,0.12610860340539523,0.3889560764038904
test,both_with_local_features,ridge_regression,family,decoherence_sensitive,2344,0.09617605657191676,0.13493396834487328,0.7005079111109483
test,both_with_local_features,ridge_regression,family,entanglement_heavy,2512,0.06362137213875699,0.07867016483996098,0.83774159122466
test,both_with_local_features,ridge_regression,family,ghz_cat,2714,0.03981593924072689,0.0484020650462686,0.6741696358309814
test,both_with_local_features,ridge_regression,family,measurement_sensitive,2140,0.1040654207779078,0.15543598314376716,0.5719154614588247
test,both_with_local_features,ridge_regression,family,mirror_circuit,2222,0.04835553280091761,0.05969913116627778,0.0077598664401790085
test,both_with_local_features,ridge_regression,family,mixed_random,1562,0.12165835783286755,0.18115962726088505,0.32479058359911994
test,both_with_local_features,ridge_regression,family,qaoa_like,2760,0.061179390775178116,0.0773300267314629,0.849302453535474
test,both_with_local_features,ridge_regression,family,qft_lite,2284,0.12324815312148434,0.16337109485852028,0.5346256888799468
test,both_with_local_features,ridge_regression,family,routing_sensitive,2436,0.05299732771344953,0.06606248491131794,0.24145570387864024
test,both_with_local_features,ridge_regression,family,trotter_ising,2756,0.053196574623021846,0.06886383843781714,0.7378628367558382
test,both_with_local_features,ridge_regression,qubit_count,2,2590,0.04568943995044807,0.057669954101365765,-0.7758331737336575
test,both_with_local_features,ridge_regression,qubit_count,3,5526,0.07109309534937504,0.10403061607616551,0.218893446935172
test,both_with_local_features,ridge_regression,qubit_count,4,6140,0.07537947534107885,0.11288450497337356,0.36284853042465304
test,both_with_local_features,ridge_regression,qubit_count,5,6180,0.07774101812575918,0.11699531983123532,0.48316895836584717
test,both_with_local_features,ridge_regression,qubit_count,6,4564,0.08753422054016895,0.11987059196796253,0.6069990256201196
test,both_with_local_features,ridge_regression,compiler_variant,raw,12500,0.05323826430823963,0.06755636536470419,0.7500157394916616
test,both_with_local_features,ridge_regression,compiler_variant,transpiled,12500,0.09507947549408467,0.13850131259970586,0.5886895668722238
test,both_with_local_features,ridge_regression,difficulty_bucket,q1,7038,0.0695596916572262,0.10804549892426397,0.40356825545689334
test,both_with_local_features,ridge_regression,difficulty_bucket,q2,5896,0.09352833702082196,0.13922635194685445,0.487000244532495
test,both_with_local_features,ridge_regression,difficulty_bucket,q3,6510,0.0684379426766637,0.09290549178409792,0.7731390052598721
test,both_with_local_features,ridge_regression,difficulty_bucket,q4,5556,0.06613328937106712,0.08918476868464166,0.7956744662791538
