mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,params,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
23.52142341931661,2.928684888039204,0.19792826970418295,0.043795171458072886,12,2,"{'model__max_depth': 12, 'model__min_samples_leaf': 2}",0.8278311163461712,0.8275804143744494,0.8239340737709002,0.8264485348305071,0.0017809358372992666,1,-0.05065807742557185,-0.05073496987602366,-0.05124108059397039,-0.0508780426318553,0.00025861881046130165,3,-0.09074096952051254,-0.09036522738442221,-0.09116363023605044,-0.09075660904699506,0.00032613414874196623,1
26.498018105824787,0.2088885855283135,0.17029221852620444,0.004067822963890446,12,1,"{'model__max_depth': 12, 'model__min_samples_leaf': 1}",0.8275930054077145,0.8273603936677631,0.8234347842288363,0.8261293944347713,0.001907742151835979,2,-0.05076916126235084,-0.050849380663004005,-0.05138416872381135,-0.05100090354972207,0.00027298099239392206,4,-0.09080369558241798,-0.09042286550699451,-0.09129280009990616,-0.0908397870631062,0.0003560650644847492,2
34.3980929851532,0.6426211422159012,0.2738046646118164,0.03979406447048913,,2,"{'model__max_depth': None, 'model__min_samples_leaf': 2}",0.8226370520944687,0.822294031984105,0.8191988938948992,0.8213766593244909,0.001546266988324298,3,-0.05022149326301884,-0.050255555124904094,-0.050526865141639656,-0.05033463784318753,0.00013663467912996866,1,-0.09209955517832107,-0.091740067185533,-0.09238139044798835,-0.0920736709372808,0.0002624580946770559,3
33.36128568649292,2.1810598448152443,0.36901084582010907,0.007444485585609067,,1,"{'model__max_depth': None, 'model__min_samples_leaf': 1}",0.82123723795145,0.8210511716270525,0.8173508337311727,0.8198797477698917,0.001789824913353528,4,-0.05046507727072021,-0.050481084840145275,-0.05083202624018428,-0.05059272945034993,0.00016933453238780747,2,-0.09246228280758118,-0.09206031930300342,-0.09285232869739857,-0.09245831026932771,0.0003233486827947761,4
19.33118748664856,0.044757691229865344,0.1550013224283854,0.016058026441901678,8,2,"{'model__max_depth': 8, 'model__min_samples_leaf': 2}",0.8023623161549782,0.804424608782208,0.7954979671967642,0.8007616307113169,0.0038160082036866384,5,-0.059314093135541826,-0.05857750532692609,-0.059945260553192416,-0.059278953005220104,0.000558936317967131,5,-0.09722119641509029,-0.09624211336869407,-0.09825004721338362,-0.09723778566572265,0.0008198194856551675,5
19.17617066701253,0.22578427447378616,0.13355008761088052,0.005405917875703823,8,1,"{'model__max_depth': 8, 'model__min_samples_leaf': 1}",0.802355825105167,0.8044040066547359,0.7954338453998349,0.8007312257199125,0.0038380064796417995,6,-0.059326922929763964,-0.05859886457834563,-0.05995718894086823,-0.059294325482992606,0.0005550124404657477,6,-0.09722279292855593,-0.09624718236040315,-0.09826544920163402,-0.09724514149686436,0.0008241055169018441,6
